geo_code,year,naics,jobs
3558003,2016,52,0.0
3558003,2016,53,0.0
3558003,2016,54,10.0
3558003,2016,55,0.0
3558003,2016,56,10.0
3558003,2016,61,15.0
3558003,2016,62,65.0
3558003,2016,71,20.0
3558003,2016,72,25.0
3558003,2016,81,15.0
3558003,2016,91,50.0
3558004,2016,11,735.0
3558004,2016,21,705.0
3558004,2016,22,500.0
3558004,2016,23,3790.0
3558004,2016,31-33,2845.0
3558004,2016,41,1385.0
3558004,2016,44-45,6555.0
3558004,2016,48-49,2715.0
3558004,2016,51,1145.0
3558004,2016,52,1225.0
3558004,2016,53,715.0
3558004,2016,54,2915.0
3558004,2016,55,10.0
3558004,2016,56,1715.0
3558004,2016,61,4750.0
3558004,2016,62,9685.0
3558004,2016,71,1060.0
3558004,2016,72,4400.0
3558004,2016,81,2340.0
3558004,2016,91,4280.0
3558011,2016,11,265.0
3558011,2016,21,35.0
3558011,2016,22,50.0
3558011,2016,23,460.0
3558011,2016,31-33,180.0
3558011,2016,41,55.0
3558011,2016,44-45,310.0
3558011,2016,48-49,155.0
3558011,2016,51,25.0
3558011,2016,52,45.0
3558011,2016,53,30.0
3558011,2016,54,145.0
3558011,2016,55,0.0
3558011,2016,56,105.0
3558011,2016,61,300.0
3558011,2016,62,535.0
3558011,2016,71,35.0
3558011,2016,72,100.0
3558011,2016,81,150.0
3558011,2016,91,315.0
3558012,2016,11,25.0
3558012,2016,21,10.0
3558012,2016,22,0.0
3558012,2016,23,35.0
3558012,2016,31-33,10.0
3558012,2016,41,0.0
3558012,2016,44-45,25.0
3558012,2016,48-49,20.0
3558012,2016,51,0.0
3558012,2016,52,10.0
3558012,2016,53,10.0
3558012,2016,54,15.0
3558012,2016,55,0.0
3558012,2016,56,0.0
3558012,2016,61,30.0
3558012,2016,62,20.0
3558012,2016,71,10.0
3558012,2016,72,40.0
3558012,2016,81,10.0
3558012,2016,91,25.0
3558016,2016,11,40.0
3558016,2016,21,10.0
3558016,2016,22,0.0
3558016,2016,23,45.0
3558016,2016,31-33,25.0
3558016,2016,41,15.0
3558016,2016,44-45,50.0
3558016,2016,48-49,20.0
3558016,2016,51,10.0
3558016,2016,52,0.0
3558016,2016,53,0.0
3558016,2016,54,10.0
3558016,2016,55,0.0
3558016,2016,56,0.0
3558016,2016,61,20.0
3558016,2016,62,55.0
3558016,2016,71,0.0
3558016,2016,72,10.0
3558016,2016,81,10.0
3558016,2016,91,45.0
3558019,2016,11,25.0
3558019,2016,21,15.0
3558019,2016,22,0.0
3558019,2016,23,75.0
3558019,2016,31-33,15.0
3558019,2016,41,15.0
3558019,2016,44-45,40.0
3558019,2016,48-49,35.0
3558019,2016,51,10.0
3558019,2016,52,0.0
3558019,2016,53,0.0
3558019,2016,54,20.0
3558019,2016,55,0.0
3558019,2016,56,15.0
3558019,2016,61,35.0
3558019,2016,62,65.0
3558019,2016,71,0.0
3558019,2016,72,15.0
3558019,2016,81,15.0
3558019,2016,91,30.0
3558028,2016,11,30.0
3558028,2016,21,45.0
3558028,2016,22,15.0
3558028,2016,23,175.0
3558028,2016,31-33,75.0
3558028,2016,41,45.0
3558028,2016,44-45,135.0
3558028,2016,48-49,80.0
3558028,2016,51,15.0
3558028,2016,52,30.0
3558028,2016,53,35.0
3558028,2016,54,55.0
3558028,2016,55,0.0
3558028,2016,56,20.0
3558028,2016,61,170.0
3558028,2016,62,230.0
3558028,2016,71,25.0
3558028,2016,72,95.0
3558028,2016,81,50.0
3558028,2016,91,90.0
3558034,2016,11,25.0
3558034,2016,21,10.0
3558034,2016,22,0.0
3558034,2016,23,10.0
3558034,2016,31-33,10.0
3558034,2016,41,0.0
3558034,2016,44-45,0.0
3558034,2016,48-49,10.0
3558034,2016,51,0.0
3558034,2016,52,10.0
3558034,2016,53,0.0
3558034,2016,54,0.0
3558034,2016,55,0.0
3558034,2016,56,0.0
3558034,2016,61,0.0
3558034,2016,62,25.0
3558034,2016,71,0.0
3558034,2016,72,10.0
3558034,2016,81,0.0
3558034,2016,91,10.0
3558041,2016,11,10.0
3558041,2016,21,25.0
3558041,2016,22,0.0
3558041,2016,23,55.0
3558041,2016,31-33,10.0
3558041,2016,41,0.0
3558041,2016,44-45,50.0
3558041,2016,48-49,20.0
3558041,2016,51,10.0
3558041,2016,52,10.0
3558041,2016,53,10.0
3558041,2016,54,10.0
3558041,2016,55,0.0
3558041,2016,56,10.0
3558041,2016,61,50.0
3558041,2016,62,45.0
3558041,2016,71,0.0
3558041,2016,72,15.0
3558041,2016,81,20.0
3558041,2016,91,40.0
3558044,2016,11,25.0
3558044,2016,21,20.0
3558044,2016,22,45.0
3558044,2016,23,45.0
3558044,2016,31-33,15.0
3558044,2016,41,10.0
3558044,2016,44-45,95.0
3558044,2016,48-49,35.0
3558044,2016,51,10.0
3558044,2016,52,10.0
3558044,2016,53,0.0
3558044,2016,54,15.0
3558044,2016,55,0.0
3558044,2016,56,0.0
3558044,2016,61,50.0
3558044,2016,62,115.0
3558044,2016,71,20.0
3558044,2016,72,40.0
3558044,2016,81,55.0
3558044,2016,91,60.0
3558051,2016,11,0.0
3558051,2016,21,10.0
3558051,2016,22,10.0
3558051,2016,23,20.0
3558051,2016,31-33,85.0
3558051,2016,41,0.0
3558051,2016,44-45,100.0
3558051,2016,48-49,85.0
3558051,2016,51,0.0
3558051,2016,52,15.0
3558051,2016,53,0.0
3558051,2016,54,10.0
3558051,2016,55,0.0
3558051,2016,56,15.0
3558051,2016,61,55.0
3558051,2016,62,55.0
3558051,2016,71,0.0
3558051,2016,72,45.0
3558051,2016,81,30.0
3558051,2016,91,35.0
3558054,2016,11,15.0
3558054,2016,21,10.0
3558054,2016,22,0.0
3558054,2016,23,30.0
3558054,2016,31-33,250.0
3558054,2016,41,0.0
3558054,2016,44-45,60.0
3558054,2016,48-49,65.0
3558054,2016,51,10.0
3558054,2016,52,15.0
3558054,2016,53,0.0
3558054,2016,54,25.0
3558054,2016,55,10.0
3558054,2016,56,15.0
3558054,2016,61,80.0
3558054,2016,62,120.0
3558054,2016,71,0.0
3558054,2016,72,45.0
3558054,2016,81,15.0
3558054,2016,91,60.0
3558059,2016,11,20.0
3558059,2016,21,415.0
3558059,2016,22,10.0
3558059,2016,23,95.0
3558059,2016,31-33,55.0
3558059,2016,41,25.0
3558059,2016,44-45,250.0
3558059,2016,48-49,30.0
3558059,2016,51,10.0
3558059,2016,52,30.0
3558059,2016,53,15.0
3558059,2016,54,25.0
3558059,2016,55,0.0
3558059,2016,56,20.0
3558059,2016,61,210.0
3558059,2016,62,155.0
3558059,2016,71,40.0
3558059,2016,72,150.0
3558059,2016,81,55.0
3558059,2016,91,115.0
3558060,2016,11,0.0
3558060,2016,21,0.0
3558060,2016,22,0.0
3558060,2016,23,10.0
3558060,2016,31-33,0.0
3558060,2016,41,0.0
3558060,2016,44-45,0.0
3558060,2016,48-49,0.0
3558060,2016,51,0.0
3558060,2016,52,0.0
3558060,2016,53,0.0
3558060,2016,54,0.0
3558060,2016,55,0.0
3558060,2016,56,0.0
3558060,2016,61,0.0
3558060,2016,62,10.0
3558060,2016,71,0.0
3558060,2016,72,0.0
3558060,2016,81,0.0
3558060,2016,91,15.0
3558061,2016,11,0.0
3558061,2016,21,0.0
3558061,2016,22,0.0
3558061,2016,23,10.0
3558061,2016,31-33,0.0
3558061,2016,41,0.0
3558061,2016,44-45,0.0
3558061,2016,48-49,0.0
3558061,2016,51,0.0
3558061,2016,52,0.0
3558061,2016,53,10.0
3558061,2016,54,0.0
3558061,2016,55,0.0
3558061,2016,56,10.0
3558061,2016,61,10.0
3558061,2016,62,10.0
3558061,2016,71,0.0
3558061,2016,72,0.0
3558061,2016,81,0.0
3558061,2016,91,10.0
3558062,2016,11,15.0
3558062,2016,21,30.0
3558062,2016,22,0.0
3558062,2016,23,10.0
3558062,2016,31-33,0.0
3558062,2016,41,0.0
3558062,2016,44-45,10.0
3558062,2016,48-49,10.0
3558062,2016,51,0.0
3558062,2016,52,0.0
3558062,2016,53,0.0
3558062,2016,54,0.0
3558062,2016,55,0.0
3558062,2016,56,10.0
3558062,2016,61,10.0
3558062,2016,62,50.0
3558062,2016,71,10.0
3558062,2016,72,10.0
3558062,2016,81,0.0
3558062,2016,91,30.0
3558063,2016,11,0.0
3558063,2016,21,0.0
3558063,2016,22,0.0
3558063,2016,23,0.0
3558063,2016,31-33,0.0
3558063,2016,41,0.0
3558063,2016,44-45,0.0
3558063,2016,48-49,0.0
3558063,2016,51,0.0
3558063,2016,52,0.0
3558063,2016,53,0.0
3558063,2016,54,0.0
3558063,2016,55,0.0
3558063,2016,56,10.0
3558063,2016,61,0.0
3558063,2016,62,0.0
3558063,2016,71,0.0
3558063,2016,72,10.0
3558063,2016,81,0.0
3558063,2016,91,10.0
3558064,2016,11,0.0
3558064,2016,21,0.0
3558064,2016,22,0.0
3558064,2016,23,20.0
3558064,2016,31-33,0.0
3558064,2016,41,0.0
3558064,2016,44-45,25.0
3558064,2016,48-49,0.0
3558064,2016,51,0.0
3558064,2016,52,0.0
3558064,2016,53,0.0
3558064,2016,54,10.0
3558064,2016,55,0.0
3558064,2016,56,0.0
3558064,2016,61,10.0
3558064,2016,62,15.0
3558064,2016,71,0.0
3558064,2016,72,10.0
3558064,2016,81,0.0
3558064,2016,91,25.0
3558065,2016,11,0.0
3558065,2016,21,0.0
3558065,2016,22,0.0
3558065,2016,23,0.0
3558065,2016,31-33,0.0
3558065,2016,41,0.0
3558065,2016,44-45,0.0
3558065,2016,48-49,0.0
3558065,2016,51,0.0
3558065,2016,52,0.0
3558065,2016,53,0.0
3558065,2016,54,0.0
3558065,2016,55,0.0
3558065,2016,56,0.0
3558065,2016,61,10.0
3558065,2016,62,20.0
3558065,2016,71,0.0
3558065,2016,72,0.0
3558065,2016,81,0.0
3558065,2016,91,10.0
3558066,2016,11,65.0
3558066,2016,21,195.0
3558066,2016,22,0.0
3558066,2016,23,35.0
3558066,2016,31-33,15.0
3558066,2016,41,10.0
3558066,2016,44-45,120.0
3558066,2016,48-49,35.0
3558066,2016,51,10.0
3558066,2016,52,10.0
3558066,2016,53,0.0
3558066,2016,54,10.0
3558066,2016,55,0.0
3558066,2016,56,20.0
3558066,2016,61,70.0
3558066,2016,62,95.0
3558066,2016,71,15.0
3558066,2016,72,50.0
3558066,2016,81,30.0
3558066,2016,91,55.0
3558067,2016,11,10.0
3558067,2016,21,0.0
3558067,2016,22,0.0
3558067,2016,23,0.0
3558067,2016,31-33,10.0
3558067,2016,41,0.0
3558067,2016,44-45,10.0
3558067,2016,48-49,0.0
3558067,2016,51,0.0
3558067,2016,52,0.0
3558067,2016,53,0.0
3558067,2016,54,0.0
3558067,2016,55,0.0
3558067,2016,56,10.0
3558067,2016,61,0.0
3558067,2016,62,10.0
3558067,2016,71,0.0
3558067,2016,72,0.0
3558067,2016,81,0.0
3558067,2016,91,0.0
3558068,2016,11,10.0
3558068,2016,21,0.0
3558068,2016,22,0.0
3558068,2016,23,0.0
3558068,2016,31-33,10.0
3558068,2016,41,0.0
3558068,2016,44-45,10.0
3558068,2016,48-49,0.0
3558068,2016,51,0.0
3558068,2016,52,0.0
3558068,2016,53,0.0
3558068,2016,54,0.0
3558068,2016,55,0.0
3558068,2016,56,0.0
3558068,2016,61,10.0
3558068,2016,62,20.0
3558068,2016,71,0.0
3558068,2016,72,10.0
3558068,2016,81,0.0
3558068,2016,91,25.0
3558069,2016,11,10.0
3558069,2016,21,0.0
3558069,2016,22,0.0
3558069,2016,23,10.0
3558069,2016,31-33,10.0
3558069,2016,41,0.0
3558069,2016,44-45,10.0
3558069,2016,48-49,0.0
3558069,2016,51,0.0
3558069,2016,52,0.0
3558069,2016,53,0.0
3558069,2016,54,0.0
3558069,2016,55,0.0
3558069,2016,56,0.0
3558069,2016,61,10.0
3558069,2016,62,20.0
3558069,2016,71,0.0
3558069,2016,72,0.0
3558069,2016,81,0.0
3558069,2016,91,20.0
3558075,2016,11,145.0
3558075,2016,21,70.0
3558075,2016,22,30.0
3558075,2016,23,145.0
3558075,2016,31-33,65.0
3558075,2016,41,15.0
3558075,2016,44-45,210.0
3558075,2016,48-49,145.0
3558075,2016,51,30.0
3558075,2016,52,35.0
3558075,2016,53,0.0
3558075,2016,54,40.0
3558075,2016,55,0.0
3558075,2016,56,65.0
3558075,2016,61,350.0
3558075,2016,62,295.0
3558075,2016,71,20.0
3558075,2016,72,155.0
3558075,2016,81,70.0
3558075,2016,91,245.0
3558076,2016,11,15.0
3558076,2016,21,0.0
3558076,2016,22,0.0
3558076,2016,23,0.0
3558076,2016,31-33,0.0
3558076,2016,41,0.0
3558076,2016,44-45,10.0
3558076,2016,48-49,0.0
3558076,2016,51,0.0
3558076,2016,52,0.0
3558076,2016,53,0.0
3558076,2016,54,0.0
3558076,2016,55,0.0
3558076,2016,56,10.0
3558076,2016,61,25.0
3558076,2016,62,25.0
3558076,2016,71,10.0
3558076,2016,72,10.0
3558076,2016,81,0.0
3558076,2016,91,30.0
3558080,2016,11,0.0
3558080,2016,21,0.0
3558080,2016,22,0.0
3558080,2016,23,0.0
3558080,2016,31-33,0.0
3558080,2016,41,0.0
3558080,2016,44-45,0.0
3558080,2016,48-49,0.0
3558080,2016,51,0.0
3558080,2016,52,0.0
3558080,2016,53,0.0
3558080,2016,54,0.0
3558080,2016,55,0.0
3558080,2016,56,10.0
3558080,2016,61,10.0
3558080,2016,62,10.0
3558080,2016,71,0.0
3558080,2016,72,10.0
3558080,2016,81,0.0
3558080,2016,91,10.0
3558085,2016,11,0.0
3558085,2016,21,0.0
3558085,2016,22,0.0
3558085,2016,23,10.0
3558085,2016,31-33,0.0
3558085,2016,41,0.0
3558085,2016,44-45,0.0
3558085,2016,48-49,0.0
3558085,2016,51,0.0
3558085,2016,52,0.0
3558085,2016,53,0.0
3558085,2016,54,0.0
3558085,2016,55,0.0
3558085,2016,56,10.0
3558085,2016,61,10.0
3558085,2016,62,15.0
3558085,2016,71,0.0
3558085,2016,72,10.0
3558085,2016,81,0.0
3558085,2016,91,10.0
3558090,2016,11,160.0
3558090,2016,21,115.0
3558090,2016,22,50.0
3558090,2016,23,365.0
3558090,2016,31-33,205.0
3558090,2016,41,60.0
3558090,2016,44-45,265.0
3558090,2016,48-49,205.0
3558090,2016,51,15.0
3558090,2016,52,40.0
3558090,2016,53,50.0
3558090,2016,54,105.0
3558090,2016,55,0.0
3558090,2016,56,90.0
3558090,2016,61,175.0
3558090,2016,62,380.0
3558090,2016,71,45.0
3558090,2016,72,240.0
3558090,2016,81,150.0
3558090,2016,91,175.0
3558097,2016,11,0.0
3558097,2016,21,0.0
3558097,2016,22,0.0
3558097,2016,23,10.0
3558097,2016,31-33,0.0
3558097,2016,41,10.0
3558097,2016,44-45,10.0
3558097,2016,48-49,10.0
3558097,2016,51,0.0
3558097,2016,52,0.0
3558097,2016,53,0.0
3558097,2016,54,0.0
3558097,2016,55,0.0
3558097,2016,56,10.0
3558097,2016,61,0.0
3558097,2016,62,15.0
3558097,2016,71,0.0
3558097,2016,72,10.0
3558097,2016,81,0.0
3558097,2016,91,25.0
3559001,2016,11,55.0
3559001,2016,21,45.0
3559001,2016,22,50.0
3559001,2016,23,80.0
3559001,2016,31-33,125.0
3559001,2016,41,0.0
3559001,2016,44-45,115.0
3559001,2016,48-49,40.0
3559001,2016,51,20.0
3559001,2016,52,15.0
3559001,2016,53,10.0
3559001,2016,54,10.0
3559001,2016,55,0.0
3559001,2016,56,70.0
3559001,2016,61,110.0
3559001,2016,62,275.0
3559001,2016,71,15.0
3559001,2016,72,85.0
3559001,2016,81,80.0
3559001,2016,91,95.0
3559011,2016,11,55.0
3559011,2016,21,25.0
3559011,2016,22,0.0
3559011,2016,23,60.0
3559011,2016,31-33,15.0
3559011,2016,41,20.0
3559011,2016,44-45,50.0
3559011,2016,48-49,30.0
3559011,2016,51,0.0
3559011,2016,52,15.0
3559011,2016,53,0.0
3559011,2016,54,65.0
3559011,2016,55,0.0
3559011,2016,56,10.0
3559011,2016,61,50.0
3559011,2016,62,70.0
3559011,2016,71,0.0
3559011,2016,72,25.0
3559011,2016,81,20.0
3559011,2016,91,55.0
3559012,2016,11,35.0
3559012,2016,21,115.0
3559012,2016,22,45.0
3559012,2016,23,230.0
3559012,2016,31-33,130.0
3559012,2016,41,50.0
3559012,2016,44-45,625.0
3559012,2016,48-49,180.0
3559012,2016,51,65.0
3559012,2016,52,75.0
3559012,2016,53,25.0
3559012,2016,54,120.0
3559012,2016,55,10.0
3559012,2016,56,120.0
3559012,2016,61,390.0
3559012,2016,62,760.0
3559012,2016,71,35.0
3559012,2016,72,355.0
3559012,2016,81,145.0
3559012,2016,91,300.0
3559016,2016,11,35.0
3559016,2016,21,30.0
3559016,2016,22,0.0
3559016,2016,23,75.0
3559016,2016,31-33,20.0
3559016,2016,41,10.0
3559016,2016,44-45,75.0
3559016,2016,48-49,35.0
3559016,2016,51,10.0
3559016,2016,52,0.0
3559016,2016,53,10.0
3559016,2016,54,10.0
3559016,2016,55,0.0
3559016,2016,56,15.0
3559016,2016,61,25.0
3559016,2016,62,90.0
3559016,2016,71,10.0
3559016,2016,72,15.0
3559016,2016,81,25.0
3559016,2016,91,10.0
3559019,2016,11,35.0
3559019,2016,21,35.0
3559019,2016,22,10.0
3559019,2016,23,65.0
3559019,2016,31-33,50.0
3559019,2016,41,10.0
3559019,2016,44-45,100.0
3559019,2016,48-49,45.0
3559019,2016,51,0.0
3559019,2016,52,0.0
3559019,2016,53,10.0
3559019,2016,54,10.0
3559019,2016,55,0.0
3559019,2016,56,0.0
3559019,2016,61,85.0
3559019,2016,62,70.0
3559019,2016,71,10.0
3559019,2016,72,40.0
3559019,2016,81,40.0
3559019,2016,91,35.0
3559024,2016,11,40.0
3559024,2016,21,15.0
3559024,2016,22,0.0
3559024,2016,23,40.0
3559024,2016,31-33,30.0
3559024,2016,41,0.0
3559024,2016,44-45,35.0
3559024,2016,48-49,15.0
3559024,2016,51,0.0
3559024,2016,52,10.0
3559024,2016,53,0.0
3559024,2016,54,10.0
3559024,2016,55,0.0
3559024,2016,56,0.0
3559024,2016,61,15.0
3559024,2016,62,30.0
3559024,2016,71,0.0
3559024,2016,72,25.0
3559024,2016,81,30.0
3559024,2016,91,10.0
3559026,2016,11,0.0
3559026,2016,21,10.0
3559026,2016,22,0.0
3559026,2016,23,10.0
3559026,2016,31-33,15.0
3559026,2016,41,0.0
3559026,2016,44-45,10.0
3559026,2016,48-49,10.0
3559026,2016,51,0.0
3559026,2016,52,0.0
3559026,2016,53,0.0
3559026,2016,54,10.0
3559026,2016,55,0.0
3559026,2016,56,0.0
3559026,2016,61,10.0
3559026,2016,62,20.0
3559026,2016,71,10.0
3559026,2016,72,0.0
3559026,2016,81,10.0
3559026,2016,91,20.0
3559031,2016,11,110.0
3559031,2016,21,10.0
3559031,2016,22,0.0
3559031,2016,23,15.0
3559031,2016,31-33,20.0
3559031,2016,41,10.0
3559031,2016,44-45,10.0
3559031,2016,48-49,20.0
3559031,2016,51,0.0
3559031,2016,52,0.0
3559031,2016,53,10.0
3559031,2016,54,0.0
3559031,2016,55,0.0
3559031,2016,56,0.0
3559031,2016,61,15.0
3559031,2016,62,25.0
3559031,2016,71,0.0
3559031,2016,72,0.0
3559031,2016,81,10.0
3559031,2016,91,15.0
3559040,2016,11,30.0
3559040,2016,21,0.0
3559040,2016,22,0.0
3559040,2016,23,15.0
3559040,2016,31-33,10.0
3559040,2016,41,0.0
3559040,2016,44-45,20.0
3559040,2016,48-49,20.0
3559040,2016,51,0.0
3559040,2016,52,10.0
3559040,2016,53,0.0
3559040,2016,54,25.0
3559040,2016,55,0.0
3559040,2016,56,10.0
3559040,2016,61,10.0
3559040,2016,62,50.0
3559040,2016,71,0.0
3559040,2016,72,10.0
3559040,2016,81,0.0
3559040,2016,91,20.0
3559042,2016,11,0.0
3559042,2016,21,0.0
3559042,2016,22,0.0
3559042,2016,23,0.0
3559042,2016,31-33,10.0
3559042,2016,41,0.0
3559042,2016,44-45,40.0
3559042,2016,48-49,25.0
3559042,2016,51,10.0
3559042,2016,52,15.0
3559042,2016,53,0.0
3559042,2016,54,0.0
3559042,2016,55,0.0
3559042,2016,56,15.0
3559042,2016,61,50.0
3559042,2016,62,20.0
3559042,2016,71,0.0
3559042,2016,72,25.0
3559042,2016,81,0.0
3559042,2016,91,20.0
3559047,2016,11,15.0
3559047,2016,21,10.0
3559047,2016,22,0.0
3559047,2016,23,15.0
3559047,2016,31-33,15.0
3559047,2016,41,0.0
3559047,2016,44-45,10.0
3559047,2016,48-49,0.0
3559047,2016,51,0.0
3559047,2016,52,0.0
3559047,2016,53,10.0
3559047,2016,54,0.0
3559047,2016,55,0.0
3559047,2016,56,0.0
3559047,2016,61,10.0
3559047,2016,62,10.0
3559047,2016,71,0.0
3559047,2016,72,20.0
3559047,2016,81,10.0
3559047,2016,91,10.0
3559051,2016,11,0.0
3559051,2016,21,0.0
3559051,2016,22,10.0
3559051,2016,23,10.0
3559051,2016,31-33,0.0
3559051,2016,41,0.0
3559051,2016,44-45,0.0
3559051,2016,48-49,10.0
3559051,2016,51,0.0
3559051,2016,52,0.0
3559051,2016,53,0.0
3559051,2016,54,0.0
3559051,2016,55,0.0
3559051,2016,56,10.0
3559051,2016,61,0.0
3559051,2016,62,10.0
3559051,2016,71,0.0
3559051,2016,72,10.0
3559051,2016,81,0.0
3559051,2016,91,15.0
3559053,2016,11,0.0
3559053,2016,21,0.0
3559053,2016,22,0.0
3559053,2016,23,10.0
3559053,2016,31-33,0.0
3559053,2016,41,0.0
3559053,2016,44-45,0.0
3559053,2016,48-49,0.0
3559053,2016,51,0.0
3559053,2016,52,0.0
3559053,2016,53,0.0
3559053,2016,54,0.0
3559053,2016,55,0.0
3559053,2016,56,0.0
3559053,2016,61,10.0
3559053,2016,62,10.0
3559053,2016,71,0.0
3559053,2016,72,0.0
3559053,2016,81,0.0
3559053,2016,91,15.0
3559060,2016,11,0.0
3559060,2016,21,0.0
3559060,2016,22,0.0
3559060,2016,23,10.0
3559060,2016,31-33,0.0
3559060,2016,41,0.0
3559060,2016,44-45,0.0
3559060,2016,48-49,10.0
3559060,2016,51,0.0
3559060,2016,52,0.0
3559060,2016,53,0.0
3559060,2016,54,0.0
3559060,2016,55,0.0
3559060,2016,56,0.0
3559060,2016,61,15.0
3559060,2016,62,10.0
3559060,2016,71,10.0
3559060,2016,72,10.0
3559060,2016,81,0.0
3559060,2016,91,15.0
3559061,2016,11,0.0
3559061,2016,21,10.0
3559061,2016,22,0.0
3559061,2016,23,0.0
3559061,2016,31-33,0.0
3559061,2016,41,10.0
3559061,2016,44-45,0.0
3559061,2016,48-49,0.0
3559061,2016,51,0.0
3559061,2016,52,0.0
3559061,2016,53,0.0
3559061,2016,54,0.0
3559061,2016,55,0.0
3559061,2016,56,0.0
3559061,2016,61,0.0
3559061,2016,62,10.0
3559061,2016,71,0.0
3559061,2016,72,0.0
3559061,2016,81,0.0
3559061,2016,91,15.0
3559063,2016,11,20.0
3559063,2016,21,10.0
3559063,2016,22,0.0
3559063,2016,23,25.0
3559063,2016,31-33,0.0
3559063,2016,41,0.0
3559063,2016,44-45,20.0
3559063,2016,48-49,10.0
3559063,2016,51,0.0
3559063,2016,52,10.0
3559063,2016,53,10.0
3559063,2016,54,10.0
3559063,2016,55,0.0
3559063,2016,56,10.0
3559063,2016,61,20.0
3559063,2016,62,75.0
3559063,2016,71,35.0
3559063,2016,72,30.0
3559063,2016,81,10.0
3559063,2016,91,50.0
3559064,2016,11,0.0
3559064,2016,21,0.0
3559064,2016,22,0.0
3559064,2016,23,0.0
3559064,2016,31-33,0.0
3559064,2016,41,10.0
3559064,2016,44-45,0.0
3559064,2016,48-49,10.0
3559064,2016,51,0.0
3559064,2016,52,0.0
3559064,2016,53,0.0
3559064,2016,54,0.0
3559064,2016,55,0.0
3559064,2016,56,0.0
3559064,2016,61,0.0
3559064,2016,62,15.0
3559064,2016,71,0.0
3559064,2016,72,0.0
3559064,2016,81,0.0
3559064,2016,91,25.0
3559066,2016,11,0.0
3559066,2016,21,0.0
3559066,2016,22,0.0
3559066,2016,23,20.0
3559066,2016,31-33,0.0
3559066,2016,41,0.0
3559066,2016,44-45,10.0
3559066,2016,48-49,0.0
3559066,2016,51,0.0
3559066,2016,52,0.0
3559066,2016,53,0.0
3559066,2016,54,0.0
3559066,2016,55,0.0
3559066,2016,56,10.0
3559066,2016,61,10.0
3559066,2016,62,10.0
3559066,2016,71,0.0
3559066,2016,72,0.0
3559066,2016,81,0.0
3559066,2016,91,10.0
3559068,2016,11,0.0
3559068,2016,21,15.0
3559068,2016,22,0.0
3559068,2016,23,10.0
3559068,2016,31-33,0.0
3559068,2016,41,0.0
3559068,2016,44-45,0.0
3559068,2016,48-49,0.0
3559068,2016,51,0.0
3559068,2016,52,0.0
3559068,2016,53,0.0
3559068,2016,54,0.0
3559068,2016,55,0.0
3559068,2016,56,10.0
3559068,2016,61,0.0
3559068,2016,62,15.0
3559068,2016,71,0.0
3559068,2016,72,0.0
3559068,2016,81,0.0
3559068,2016,91,0.0
3559090,2016,11,55.0
3559090,2016,21,20.0
3559090,2016,22,10.0
3559090,2016,23,80.0
3559090,2016,31-33,30.0
3559090,2016,41,10.0
3559090,2016,44-45,50.0
3559090,2016,48-49,25.0
3559090,2016,51,0.0
3559090,2016,52,20.0
3559090,2016,53,10.0
3559090,2016,54,25.0
3559090,2016,55,0.0
3559090,2016,56,30.0
3559090,2016,61,65.0
3559090,2016,62,90.0
3559090,2016,71,10.0
3559090,2016,72,40.0
3559090,2016,81,15.0
3559090,2016,91,40.0
3560001,2016,11,50.0
3560001,2016,21,45.0
3560001,2016,22,0.0
3560001,2016,23,30.0
3560001,2016,31-33,30.0
3560001,2016,41,0.0
3560001,2016,44-45,25.0
3560001,2016,48-49,55.0
3560001,2016,51,0.0
3560001,2016,52,10.0
3560001,2016,53,0.0
3560001,2016,54,10.0
3560001,2016,55,0.0
3560001,2016,56,25.0
3560001,2016,61,50.0
3560001,2016,62,50.0
3560001,2016,71,0.0
3560001,2016,72,70.0
3560001,2016,81,15.0
3560001,2016,91,50.0
3560004,2016,11,10.0
3560004,2016,21,0.0
3560004,2016,22,0.0
3560004,2016,23,10.0
3560004,2016,31-33,0.0
3560004,2016,41,0.0
3560004,2016,44-45,10.0
3560004,2016,48-49,10.0
3560004,2016,51,0.0
3560004,2016,52,0.0
3560004,2016,53,10.0
3560004,2016,54,0.0
3560004,2016,55,0.0
3560004,2016,56,15.0
3560004,2016,61,40.0
3560004,2016,62,80.0
3560004,2016,71,0.0
3560004,2016,72,25.0
3560004,2016,81,0.0
3560004,2016,91,20.0
3560005,2016,11,0.0
3560005,2016,21,0.0
3560005,2016,22,10.0
3560005,2016,23,10.0
3560005,2016,31-33,0.0
3560005,2016,41,0.0
3560005,2016,44-45,0.0
3560005,2016,48-49,0.0
3560005,2016,51,0.0
3560005,2016,52,0.0
3560005,2016,53,0.0
3560005,2016,54,0.0
3560005,2016,55,0.0
3560005,2016,56,0.0
3560005,2016,61,0.0
3560005,2016,62,10.0
3560005,2016,71,10.0
3560005,2016,72,10.0
3560005,2016,81,0.0
3560005,2016,91,0.0
3560008,2016,11,10.0
3560008,2016,21,10.0
3560008,2016,22,0.0
3560008,2016,23,45.0
3560008,2016,31-33,0.0
3560008,2016,41,10.0
3560008,2016,44-45,65.0
3560008,2016,48-49,0.0
3560008,2016,51,0.0
3560008,2016,52,20.0
3560008,2016,53,10.0
3560008,2016,54,0.0
3560008,2016,55,0.0
3560008,2016,56,10.0
3560008,2016,61,10.0
3560008,2016,62,15.0
3560008,2016,71,15.0
3560008,2016,72,70.0
3560008,2016,81,10.0
